doy,date,time,rh,temp,pressure,net_rad,par,wind_speed,wind_direction,precipitation
158,2022-06-07,20:00:00,82.1,13.85,1001,NA,22.77,0.065,271.3,NA
158,2022-06-07,20:30:00,85.8,13.54,1000,NA,42.7,0.112,219.6,NA
158,2022-06-07,21:00:00,89.5,13.11,1000,NA,9.38,0.024,211.6,NA
158,2022-06-07,21:30:00,91.7,13.1,999,NA,3.145,0.07,175.1,NA
158,2022-06-07,22:00:00,93.3,13.02,998,NA,1.121,0.045,191,NA
158,2022-06-07,22:30:00,94.4,13.3,998,NA,0.067,0.096,190.5,NA
158,2022-06-07,23:00:00,94.9,13.55,997,NA,0.002,0.102,221.8,NA
158,2022-06-07,23:30:00,95.1,13.63,997,NA,-0.013,0.134,235.3,NA
159,2022-06-08,00:00:00,95.2,13.68,996,NA,-0.022,0.171,208.3,NA
159,2022-06-08,00:30:00,95.3,13.51,996,NA,-0.008,0.15,230.9,NA
159,2022-06-08,01:00:00,95.5,13.53,996,NA,0.002,0.014,191.4,NA
159,2022-06-08,01:30:00,95.7,13.37,995,NA,-0.001,0.011,309.5,NA
159,2022-06-08,02:00:00,95.9,13.35,995,NA,-0.01,0,326.9,NA
159,2022-06-08,02:30:00,96.1,13.33,995,NA,0.003,0.043,215.4,NA
159,2022-06-08,03:00:00,96.2,13.65,995,NA,0.007,0.13,180.6,NA
159,2022-06-08,03:30:00,95.5,13.78,995,NA,-0.002,0.357,182.4,NA
159,2022-06-08,04:00:00,93.4,13.93,995,NA,0.013,0.767,213.9,NA
159,2022-06-08,04:30:00,91.8,13.34,995,NA,0.192,0.704,196.4,NA
159,2022-06-08,05:00:00,89.6,13.16,995,NA,3.352,0.831,206.9,NA
159,2022-06-08,05:30:00,86.8,12.97,995,NA,13.48,0.725,202.8,NA
159,2022-06-08,06:00:00,85,12.77,995,NA,25.71,0.787,195,NA
159,2022-06-08,06:30:00,84,12.83,996,NA,51.7,0.773,198.8,NA
159,2022-06-08,07:00:00,81.1,13.57,996,NA,105.3,0.435,178.1,NA
159,2022-06-08,07:30:00,80.9,13.66,996,NA,110.5,0.78,204,NA
159,2022-06-08,08:00:00,80.4,13.86,996,NA,90.8,1.01,211.2,NA
159,2022-06-08,08:30:00,79.6,14.33,996,NA,206.3,0.837,189.2,NA
159,2022-06-08,09:00:00,76.9,14.87,996,NA,120.9,0.783,184.9,NA
159,2022-06-08,09:30:00,78.8,14.86,996,NA,165.8,1.023,196.9,NA
159,2022-06-08,10:00:00,72.9,15.63,997,NA,235.4,1.199,210.8,NA
159,2022-06-08,10:30:00,68.86,16.51,997,NA,902,1.086,198.5,NA
159,2022-06-08,11:00:00,66.63,16.73,997,NA,804,0.925,180.9,NA
159,2022-06-08,11:30:00,64.62,17.21,997,NA,1077,1.029,199.4,NA
159,2022-06-08,12:00:00,65.4,17.32,998,NA,727,0.816,177.6,NA
159,2022-06-08,12:30:00,64.04,17.86,998,NA,971,0.839,170.1,NA
159,2022-06-08,13:00:00,68.38,16.9,998,NA,1254,0.964,197.8,NA
159,2022-06-08,13:30:00,59.53,18.4,998,NA,1176,1.149,188.8,NA
159,2022-06-08,14:00:00,61.15,18.28,998,NA,945,0.874,181.5,NA
159,2022-06-08,14:30:00,73,16.79,999,NA,537.7,0.674,172.8,NA
159,2022-06-08,15:00:00,78.4,15.53,999,NA,481,0.917,177,NA
159,2022-06-08,15:30:00,64.2,17.3,999,NA,1016,1.228,194.2,NA
159,2022-06-08,16:00:00,54.69,18.3,999,NA,740,0.999,192.4,NA
159,2022-06-08,16:30:00,52.68,18.32,1000,NA,681.6,0.984,193.5,NA
159,2022-06-08,17:00:00,51.7,18.34,1000,NA,590.8,1.239,203.4,NA
159,2022-06-08,17:30:00,55.87,17.33,1001,NA,384.4,1.086,191.2,NA
159,2022-06-08,18:00:00,55.06,17.37,1001,NA,206.8,1.065,186.2,NA
159,2022-06-08,18:30:00,50.91,17.43,1001,NA,103.4,1.147,182.2,NA
159,2022-06-08,19:00:00,50.44,17.11,1002,NA,126.2,1.072,192.8,NA
159,2022-06-08,19:30:00,51.79,16.7,1002,NA,97.8,0.906,187.8,NA
159,2022-06-08,20:00:00,55.79,16.15,1002,NA,65.18,0.933,188.5,NA
159,2022-06-08,20:30:00,59.2,15.64,1003,NA,46.16,0.7,194.3,NA
159,2022-06-08,21:00:00,61.02,15.1,1003,NA,29.56,0.66,184.5,NA
159,2022-06-08,21:30:00,63.7,14.56,1003,NA,15.25,0.711,192.4,NA
159,2022-06-08,22:00:00,67.13,14.04,1004,NA,3.729,0.644,196.1,NA
159,2022-06-08,22:30:00,68.72,13.66,1004,NA,0.231,0.57,207.4,NA
159,2022-06-08,23:00:00,70.8,13.32,1004,NA,0.002,0.626,213.7,NA
159,2022-06-08,23:30:00,72.6,13,1005,NA,0,0.746,205.9,NA
160,2022-06-09,00:00:00,74,12.83,1005,NA,0,0.689,198.8,NA
160,2022-06-09,00:30:00,75.9,12.6,1005,NA,-0.001,0.657,194,NA
160,2022-06-09,01:00:00,77.4,12.45,1005,NA,0,0.459,189.5,NA
160,2022-06-09,01:30:00,78.3,12.32,1005,NA,0,0.551,196.9,NA
160,2022-06-09,02:00:00,79.7,12.07,1006,NA,0,0.452,187.5,NA
160,2022-06-09,02:30:00,80.7,12.12,1006,NA,0,0.536,204.4,NA
160,2022-06-09,03:00:00,81.2,12.1,1005,NA,0.001,0.387,186.2,NA
160,2022-06-09,03:30:00,81.4,11.92,1005,NA,0,0.564,211.4,NA
160,2022-06-09,04:00:00,82,11.85,1006,NA,0.001,0.446,206.9,NA
160,2022-06-09,04:30:00,82,12.05,1006,NA,0.169,0.256,127.1,NA
160,2022-06-09,05:00:00,82.1,12.15,1006,NA,3.309,0.065,134.1,NA
160,2022-06-09,05:30:00,82.2,12.25,1006,NA,9.82,0.028,181,NA
160,2022-06-09,06:00:00,82.5,12.26,1006,NA,36.79,0.009,177.5,NA
160,2022-06-09,06:30:00,78.9,12.85,1006,NA,45.98,0.192,140.5,NA
160,2022-06-09,07:00:00,79.1,12.86,1006,NA,27.44,0.025,109.6,NA
160,2022-06-09,07:30:00,85.2,12.16,1006,NA,54.99,0.071,146.8,NA
160,2022-06-09,08:00:00,88.7,11.75,1006,NA,83.8,0.028,102.4,NA
160,2022-06-09,08:30:00,90.9,11.88,1006,NA,73.5,0.082,218.6,NA
160,2022-06-09,09:00:00,92.5,12.17,1006,NA,84.6,0.001,185.5,NA
160,2022-06-09,09:30:00,93.5,12.42,1005,NA,140.3,0.002,38.37,NA
160,2022-06-09,10:00:00,94.3,12.78,1005,NA,196.4,0.029,236.5,NA
160,2022-06-09,10:30:00,94.8,13.32,1005,NA,251,0.022,143.5,NA
160,2022-06-09,11:00:00,95,13.64,1004,NA,213,0.084,198.1,NA
160,2022-06-09,11:30:00,95.2,14.42,1004,NA,288.2,0.294,180.7,NA
160,2022-06-09,12:00:00,94.4,15.79,1004,NA,918,0.354,163.1,NA
160,2022-06-09,12:30:00,84.9,18.52,1004,NA,1227,0.606,147.5,NA
160,2022-06-09,13:00:00,80.3,18.25,1004,NA,456.1,0.331,155.2,NA
160,2022-06-09,13:30:00,82.4,18.23,1004,NA,635.2,0.305,173.2,NA
160,2022-06-09,14:00:00,76.3,20.03,1003,NA,912,0.436,160.2,NA
160,2022-06-09,14:30:00,72.5,19.76,1003,NA,705,0.616,155.9,NA
160,2022-06-09,15:00:00,68.17,20.89,1004,NA,1224,0.693,156.9,NA
160,2022-06-09,15:30:00,67.06,20.89,1004,NA,1004,0.652,176.5,NA
160,2022-06-09,16:00:00,67.85,20.72,1004,NA,886,0.556,180.3,NA
160,2022-06-09,16:30:00,61.35,21.45,1004,NA,971,0.93,204.4,NA
160,2022-06-09,17:00:00,54.51,21.54,1004,NA,839,0.866,191.6,NA
160,2022-06-09,17:30:00,47.35,21.46,1004,NA,723,0.77,193.4,NA
160,2022-06-09,18:00:00,49.96,21.15,1004,NA,151.8,0.543,180.3,NA
160,2022-06-09,18:30:00,50.85,20.76,1004,NA,105.7,0.705,197.6,NA
160,2022-06-09,19:00:00,53.15,20.58,1004,NA,198.6,0.4,167.7,NA
160,2022-06-09,19:30:00,54.2,20.79,1004,NA,198.8,0.458,169,NA
160,2022-06-09,20:00:00,52.83,20.64,1005,NA,176.6,0.362,155.6,NA
160,2022-06-09,20:30:00,54.69,19.78,1005,NA,70.4,0.486,142.8,NA
160,2022-06-09,21:00:00,56.39,18.83,1005,NA,47.25,0.517,178.6,NA
160,2022-06-09,21:30:00,60.83,18.25,1005,NA,20.08,0.459,157.1,NA
160,2022-06-09,22:00:00,63.39,17.62,1005,NA,5.524,0.49,152.7,NA
160,2022-06-09,22:30:00,63.95,16.94,1006,NA,0.331,0.52,151.5,NA
160,2022-06-09,23:00:00,63.18,16.44,1006,NA,0.002,0.576,124,NA
160,2022-06-09,23:30:00,65.48,15.95,1006,NA,0.001,0.411,143.5,NA
161,2022-06-10,00:00:00,69.25,15.46,1006,NA,0.005,0.409,122,NA
161,2022-06-10,00:30:00,71.8,14.95,1007,NA,0.001,0.427,129.9,NA
161,2022-06-10,01:00:00,72.8,14.66,1007,NA,0,0.521,133.1,NA
161,2022-06-10,01:30:00,73.5,14.46,1007,NA,0.002,0.536,141.4,NA
161,2022-06-10,02:00:00,75,14.24,1007,NA,0,0.554,120.3,NA
161,2022-06-10,02:30:00,76.2,13.94,1007,NA,0,0.555,117.8,NA
161,2022-06-10,03:00:00,76.7,13.81,1007,NA,0.001,0.457,113.7,NA
161,2022-06-10,03:30:00,77.3,13.6,1007,NA,0.001,0.445,119.7,NA
161,2022-06-10,04:00:00,77.2,13.41,1007,NA,0.003,0.396,135.2,NA
161,2022-06-10,04:30:00,77.2,13.27,1007,NA,0.33,0.321,137.2,NA
161,2022-06-10,05:00:00,77,13.3,1007,NA,4.341,0.477,121.4,NA
161,2022-06-10,05:30:00,76.8,13.26,1007,NA,17.4,0.352,131.5,NA
161,2022-06-10,06:00:00,76.2,13.31,1007,NA,33.84,0.349,153.4,NA
161,2022-06-10,06:30:00,76,13.37,1007,NA,51.8,0.136,130.2,NA
161,2022-06-10,07:00:00,73.9,14.08,1007,NA,114.8,0.357,143.4,NA
161,2022-06-10,07:30:00,70.9,14.69,1008,NA,115.7,0.425,123.9,NA
161,2022-06-10,08:00:00,69.99,14.93,1007,NA,81.5,0.492,142.7,NA
161,2022-06-10,08:30:00,67.88,15.34,1008,NA,87.2,0.512,142,NA
161,2022-06-10,09:00:00,64.99,15.97,1008,NA,114.5,0.555,136.2,NA
161,2022-06-10,09:30:00,62.53,16.43,1008,NA,168.7,0.569,145.7,NA
161,2022-06-10,10:00:00,61.91,16.73,1008,NA,203.7,0.707,150.5,NA
161,2022-06-10,10:30:00,57.84,17.64,1007,NA,783,0.804,138,NA
161,2022-06-10,11:00:00,55.6,18.49,1008,NA,1120,0.808,147.4,NA
161,2022-06-10,11:30:00,54.89,18.95,1007,NA,1119,0.737,140.4,NA
161,2022-06-10,12:00:00,52.82,19.55,1007,NA,1144,0.735,135.4,NA
161,2022-06-10,12:30:00,47.89,20.59,1007,NA,1493,0.924,148.2,NA
161,2022-06-10,13:00:00,48.58,20.86,1007,NA,1157,0.753,139.3,NA
161,2022-06-10,13:30:00,53.16,19.77,1007,NA,774,0.823,125.1,NA
161,2022-06-10,14:00:00,62.06,18.09,1007,NA,992,0.825,141.4,NA
161,2022-06-10,14:30:00,56.55,19.49,1007,NA,1032,0.826,155.2,NA
161,2022-06-10,15:00:00,80.4,14.31,1007,NA,395.2,0.543,203.6,NA
161,2022-06-10,15:30:00,88.3,14.93,1007,NA,379,0.379,152.3,NA
161,2022-06-10,16:00:00,87.8,14.61,1007,NA,227.8,0.403,190.4,NA
161,2022-06-10,16:30:00,89.5,13.97,1008,NA,202.9,0.339,152.2,NA
161,2022-06-10,17:00:00,90.4,15.22,1007,NA,902,0.347,139.3,NA
161,2022-06-10,17:30:00,81.9,16.6,1007,NA,726,0.54,147.9,NA
161,2022-06-10,18:00:00,73.5,16.89,1007,NA,249.9,0.652,148.5,NA
161,2022-06-10,18:30:00,79.4,15.79,1007,NA,78.4,0.586,152.1,NA
161,2022-06-10,19:00:00,85.8,14.91,1007,NA,188.4,0.465,148.3,NA
161,2022-06-10,19:30:00,84.5,15.02,1007,NA,77.7,0.482,129.4,NA
161,2022-06-10,20:00:00,82.4,15.34,1007,NA,61.74,0.261,141.8,NA
161,2022-06-10,20:30:00,83.9,14.91,1008,NA,55.08,0.305,150.4,NA
161,2022-06-10,21:00:00,86.1,13.78,1008,NA,28.43,0.246,144.5,NA
161,2022-06-10,21:30:00,86.5,13.59,1008,NA,10.28,0.225,145.4,NA
161,2022-06-10,22:00:00,84.8,13.72,1008,NA,2.748,0.239,135.6,NA
161,2022-06-10,22:30:00,84,13.64,1008,NA,0.217,0.227,127.4,NA
161,2022-06-10,23:00:00,82,13.83,1009,NA,0.04,0.421,160.3,NA
161,2022-06-10,23:30:00,83.7,13.32,1009,NA,0.032,0.258,111.7,NA
162,2022-06-11,00:00:00,83.3,12.96,1009,NA,0.015,0.296,156.9,NA
162,2022-06-11,00:30:00,82.5,12.88,1009,NA,0.019,0.329,129.9,NA
162,2022-06-11,01:00:00,82.6,12.85,1009,NA,0.026,0.307,138.7,NA
162,2022-06-11,01:30:00,82.5,12.83,1009,NA,0.035,0.543,119.3,NA
162,2022-06-11,02:00:00,81.3,12.88,1009,NA,0.025,0.556,128.3,NA
162,2022-06-11,02:30:00,81.4,12.84,1009,NA,0.039,0.485,133.9,NA
162,2022-06-11,03:00:00,80.1,12.94,1009,NA,0.022,0.866,142.1,NA
162,2022-06-11,03:30:00,80.3,12.73,1009,NA,0.026,0.56,151.1,NA
162,2022-06-11,04:00:00,81.1,12.47,1009,NA,0.039,0.534,133,NA
162,2022-06-11,04:30:00,81.7,12.37,1009,NA,0.339,0.55,142.7,NA
162,2022-06-11,05:00:00,81.4,12.52,1009,NA,3.614,0.533,134.1,NA
162,2022-06-11,05:30:00,82.1,12.75,1010,NA,7.72,0.522,125.1,NA
162,2022-06-11,06:00:00,81.6,12.86,1010,NA,25.63,0.599,132.8,NA
162,2022-06-11,06:30:00,80.3,12.9,1010,NA,44.05,0.636,166.3,NA
162,2022-06-11,07:00:00,79.6,12.9,1010,NA,56.8,0.547,149.4,NA
162,2022-06-11,07:30:00,78.1,13.22,1010,NA,70,0.517,172.5,NA
162,2022-06-11,08:00:00,76.3,13.66,1011,NA,156.1,0.571,155.6,NA
162,2022-06-11,08:30:00,74.6,14.13,1011,NA,87.8,0.489,144.2,NA
162,2022-06-11,09:00:00,69.68,14.89,1011,NA,243.7,0.855,169.6,NA
162,2022-06-11,09:30:00,69.88,14.87,1011,NA,147.4,0.699,154.6,NA
162,2022-06-11,10:00:00,66.57,15.53,1011,NA,162.9,0.701,148.3,NA
162,2022-06-11,10:30:00,62.34,16.31,1011,NA,867,0.92,168.5,NA
162,2022-06-11,11:00:00,61.91,16.32,1012,NA,362.1,0.688,158,NA
162,2022-06-11,11:30:00,63.58,15.92,1012,NA,336,0.736,152.5,NA
162,2022-06-11,12:00:00,72.5,14.83,1012,NA,289.9,0.721,195.2,NA
162,2022-06-11,12:30:00,70.9,15.14,1012,NA,448.7,1.022,198.3,NA
162,2022-06-11,13:00:00,61.27,17.05,1012,NA,1211,0.851,172.8,NA
162,2022-06-11,13:30:00,55.62,18.09,1012,NA,1046,0.858,178.5,NA
162,2022-06-11,14:00:00,51.07,19.01,1012,NA,1285,1.176,181.1,NA
162,2022-06-11,14:30:00,54.93,17.96,1013,NA,513.2,0.708,172,NA
162,2022-06-11,15:00:00,54.7,17.7,1013,NA,809,1.067,181.6,NA
162,2022-06-11,15:30:00,53.24,17.95,1013,NA,937,1.03,200.5,NA
162,2022-06-11,16:00:00,54.48,17.6,1013,NA,545.4,1.252,200.8,NA
162,2022-06-11,16:30:00,52.69,18.48,1013,NA,1044,0.947,195.3,NA
162,2022-06-11,17:00:00,53.84,17.96,1013,NA,463.6,1.119,197.8,NA
162,2022-06-11,17:30:00,58.54,16.84,1013,NA,347.2,0.912,195.1,NA
162,2022-06-11,18:00:00,56.16,17.29,1014,NA,215.7,1.151,202.4,NA
162,2022-06-11,18:30:00,58.3,17.05,1014,NA,218.8,0.868,183.9,NA
162,2022-06-11,19:00:00,59.97,16.86,1014,NA,190.5,0.846,203.7,NA
162,2022-06-11,19:30:00,64.59,16.11,1014,NA,121.9,0.775,194.8,NA
162,2022-06-11,20:00:00,69.27,15.46,1015,NA,86,0.852,212.5,NA
162,2022-06-11,20:30:00,67.3,15.34,1015,NA,72.3,0.684,208.9,NA
162,2022-06-11,21:00:00,67.34,15.1,1015,NA,42.28,0.694,194.6,NA
162,2022-06-11,21:30:00,67.76,14.71,1015,NA,12.15,0.633,199.1,NA
162,2022-06-11,22:00:00,70.7,14.4,1016,NA,1.945,0.655,193.9,NA
162,2022-06-11,22:30:00,73.9,13.85,1016,NA,0.32,0.46,196.7,NA
162,2022-06-11,23:00:00,76.7,13.49,1016,NA,0.001,0.304,189.3,NA
162,2022-06-11,23:30:00,78.5,13.13,1016,NA,0.001,0.411,220.9,NA
163,2022-06-12,00:00:00,78,13.14,1017,NA,0,0.571,214.8,NA
163,2022-06-12,00:30:00,77.7,13.01,1017,NA,0,0.818,212.8,NA
163,2022-06-12,01:00:00,78.6,12.79,1017,NA,0,0.727,206.3,NA
163,2022-06-12,01:30:00,80.2,12.41,1017,NA,0,0.808,202,NA
163,2022-06-12,02:00:00,80.9,12.1,1017,NA,0,0.852,215.6,NA
163,2022-06-12,02:30:00,80.2,11.94,1017,NA,0,0.767,214.6,NA
163,2022-06-12,03:00:00,79.5,11.86,1017,NA,0.001,0.773,202.7,NA
163,2022-06-12,03:30:00,77.2,11.89,1017,NA,0,0.622,192,NA
163,2022-06-12,04:00:00,77.4,11.73,1018,NA,0,0.524,196.8,NA
163,2022-06-12,04:30:00,79.4,11.67,1018,NA,0.324,0.612,208.4,NA
163,2022-06-12,05:00:00,79.2,11.72,1018,NA,4.442,0.638,203.8,NA
163,2022-06-12,05:30:00,79.1,11.62,1018,NA,17,0.734,222.9,NA
163,2022-06-12,06:00:00,79.4,11.54,1018,NA,35.94,0.498,189.1,NA
163,2022-06-12,06:30:00,76.9,12.02,1018,NA,88.3,0.614,195.1,NA
163,2022-06-12,07:00:00,73.6,12.35,1018,NA,80.7,0.803,209.2,NA
163,2022-06-12,07:30:00,72.7,12.55,1018,NA,70.6,0.685,201.1,NA
163,2022-06-12,08:00:00,72.6,12.93,1018,NA,88.4,0.798,189.6,NA
163,2022-06-12,08:30:00,70.7,13.51,1019,NA,222,1.027,204.4,NA
163,2022-06-12,09:00:00,70.1,13.69,1019,NA,252.8,0.844,200.6,NA
163,2022-06-12,09:30:00,68.42,13.82,1019,NA,248.5,0.69,191.2,NA
163,2022-06-12,10:00:00,64.35,14.58,1019,NA,373.3,0.868,185.6,NA
163,2022-06-12,10:30:00,61.52,14.92,1019,NA,458.4,0.783,182.2,NA
163,2022-06-12,11:00:00,60.52,15.09,1019,NA,691.7,1.029,191.4,NA
163,2022-06-12,11:30:00,57.9,15.59,1019,NA,685,1.016,203,NA
163,2022-06-12,12:00:00,65.69,14.65,1019,NA,298.6,0.915,195,NA
163,2022-06-12,12:30:00,68.78,14.73,1019,NA,758,1.043,198.2,NA
163,2022-06-12,13:00:00,59.87,15.83,1019,NA,678.8,0.946,183.2,NA
163,2022-06-12,13:30:00,66.05,14.68,1019,NA,636.8,0.873,191,NA
163,2022-06-12,14:00:00,56.39,16.18,1019,NA,1027,1.124,200.4,NA
163,2022-06-12,14:30:00,56.68,16.35,1019,NA,538.5,0.903,200.8,NA
163,2022-06-12,15:00:00,60,15.34,1019,NA,173.8,0.868,190.9,NA
163,2022-06-12,15:30:00,68.82,14.64,1019,NA,471.7,0.7,202.5,NA
163,2022-06-12,16:00:00,59.25,16.07,1019,NA,481.5,0.795,178.1,NA
163,2022-06-12,16:30:00,67.74,15.01,1019,NA,362,0.834,199.7,NA
163,2022-06-12,17:00:00,65.31,15.53,1019,NA,400.7,0.67,187.6,NA
163,2022-06-12,17:30:00,63.68,15.6,1019,NA,373.3,0.793,193.9,NA
163,2022-06-12,18:00:00,61.43,15.84,1019,NA,294.1,0.732,187.5,NA
163,2022-06-12,18:30:00,64.14,15.22,1019,NA,77.5,0.628,185.1,NA
163,2022-06-12,19:00:00,74.3,13.98,1019,NA,149.6,0.596,181.2,NA
163,2022-06-12,19:30:00,69.9,14.51,1019,NA,141.9,0.716,182.6,NA
163,2022-06-12,20:00:00,73,13.79,1020,NA,50.11,0.632,166.6,NA
163,2022-06-12,20:30:00,73.9,13.69,1020,NA,91.5,0.532,175.4,NA
163,2022-06-12,21:00:00,73.6,13.55,1020,NA,41.12,0.469,176.8,NA
163,2022-06-12,21:30:00,75.7,13.22,1020,NA,15.38,0.476,180,NA
163,2022-06-12,22:00:00,76.5,13,1020,NA,3.743,0.577,199.4,NA
163,2022-06-12,22:30:00,78.2,12.72,1021,NA,0.223,0.566,219.2,NA
163,2022-06-12,23:00:00,78.7,12.57,1021,NA,0,0.536,184.7,NA
163,2022-06-12,23:30:00,79.1,12.43,1021,NA,0,0.369,198,NA
164,2022-06-13,00:00:00,79.5,12.24,1021,NA,0,0.335,202.1,NA
164,2022-06-13,00:30:00,79.9,12.1,1021,NA,0,0.502,208.7,NA
164,2022-06-13,01:00:00,79.8,11.99,1021,NA,0,0.317,172.9,NA
164,2022-06-13,01:30:00,79.8,11.92,1021,NA,0,0.237,175,NA
164,2022-06-13,02:00:00,80.4,11.79,1021,NA,0,0.459,183.8,NA
164,2022-06-13,02:30:00,80.5,11.73,1021,NA,0,0.279,195,NA
164,2022-06-13,03:00:00,80.9,11.6,1021,NA,0,0.311,196.8,NA
164,2022-06-13,03:30:00,81.7,11.5,1021,NA,0,0.285,196.6,NA
164,2022-06-13,04:00:00,82.2,11.44,1021,NA,0,0.363,212.8,NA
164,2022-06-13,04:30:00,82.6,11.43,1021,NA,0.161,0.243,192.1,NA
164,2022-06-13,05:00:00,82.5,11.37,1021,NA,2.929,0.301,200.4,NA
164,2022-06-13,05:30:00,82.3,11.36,1021,NA,12.78,0.254,180.6,NA
164,2022-06-13,06:00:00,82.3,11.38,1021,NA,26.96,0.179,186.6,NA
164,2022-06-13,06:30:00,82.1,11.46,1022,NA,49.86,0.275,179.2,NA
164,2022-06-13,07:00:00,80.8,11.7,1022,NA,103.9,0.314,198.3,NA
164,2022-06-13,07:30:00,79,11.96,1021,NA,152.3,0.399,211.2,NA
164,2022-06-13,08:00:00,77.2,12.38,1022,NA,212,0.371,193,NA
164,2022-06-13,08:30:00,75.4,12.75,1022,NA,132.6,0.428,185.6,NA
164,2022-06-13,09:00:00,72.8,13.23,1022,NA,297.8,0.566,201.4,NA
164,2022-06-13,09:30:00,70.6,13.64,1022,NA,392.5,0.549,189.4,NA
164,2022-06-13,10:00:00,68.04,13.93,1022,NA,432.1,0.577,215.4,NA
164,2022-06-13,10:30:00,67.25,14.14,1022,NA,511,0.321,187.2,NA
164,2022-06-13,11:00:00,63.4,14.42,1022,NA,339.4,0.352,187.7,NA
164,2022-06-13,11:30:00,65.84,14.24,1022,NA,356.8,0.482,194.5,NA
164,2022-06-13,12:00:00,62.41,15,1022,NA,521.3,0.442,192.6,NA
164,2022-06-13,12:30:00,59.27,15.18,1022,NA,406,0.363,171.9,NA
164,2022-06-13,13:00:00,60.34,15.12,1022,NA,289.2,0.467,161.7,NA
164,2022-06-13,13:30:00,61.57,15.2,1021,NA,494.2,0.371,170.8,NA
164,2022-06-13,14:00:00,59.91,15.76,1021,NA,441.1,0.436,184.7,NA
164,2022-06-13,14:30:00,60.26,15.9,1021,NA,498.2,0.317,202.3,NA
164,2022-06-13,15:00:00,60.73,15.57,1021,NA,213.7,0.327,211.5,NA
164,2022-06-13,15:30:00,63.33,15.39,1021,NA,255.2,0.286,194.3,NA
164,2022-06-13,16:00:00,62.15,15.79,1020,NA,231.4,0.391,191.9,NA
164,2022-06-13,16:30:00,61.43,15.69,1020,NA,274.9,0.465,200.1,NA
164,2022-06-13,17:00:00,63.27,15.59,1020,NA,311.4,0.41,165.3,NA
164,2022-06-13,17:30:00,65.4,15.65,1020,NA,308.8,0.351,180.3,NA
164,2022-06-13,18:00:00,63.56,15.73,1020,NA,284.8,0.492,167.2,NA
164,2022-06-13,18:30:00,64.53,15.6,1020,NA,222.4,0.303,184.7,NA
164,2022-06-13,19:00:00,62.31,15.53,1019,NA,233.1,0.582,207,NA
164,2022-06-13,19:30:00,61.65,15.41,1019,NA,155.1,0.428,216.4,NA
164,2022-06-13,20:00:00,63.72,15.16,1019,NA,57.37,0.246,194.7,NA
164,2022-06-13,20:30:00,65.74,14.83,1019,NA,42.59,0.183,197,NA
164,2022-06-13,21:00:00,65.04,14.54,1019,NA,24.7,0.347,203.4,NA
164,2022-06-13,21:30:00,66.32,14.3,1019,NA,12.16,0.235,187,NA
164,2022-06-13,22:00:00,67.82,14.15,1020,NA,2.75,0.197,209.3,NA
164,2022-06-13,22:30:00,67.92,13.9,1020,NA,0.163,0.204,190.6,NA
164,2022-06-13,23:00:00,69.01,13.65,1020,NA,0,0.15,242.9,NA
164,2022-06-13,23:30:00,69.89,13.43,1020,NA,0,0.151,216.7,NA
165,2022-06-14,00:00:00,68.45,13.32,1019,NA,0,0.169,198.2,NA
165,2022-06-14,00:30:00,67.74,13.26,1019,NA,0,0.216,228.1,NA
165,2022-06-14,01:00:00,68.56,13.1,1019,NA,0,0.097,200,NA
165,2022-06-14,01:30:00,70.5,12.81,1019,NA,0,0.06,251.6,NA
165,2022-06-14,02:00:00,69.07,12.67,1019,NA,0,0.064,172.4,NA
165,2022-06-14,02:30:00,67.84,12.37,1019,NA,0,0.012,148.8,NA
165,2022-06-14,03:00:00,66.63,12.45,1019,NA,0,0.046,243.8,NA
165,2022-06-14,03:30:00,68.62,12.25,1019,NA,0,0.004,254.4,NA
165,2022-06-14,04:00:00,71.3,12.01,1018,NA,0,0,249.1,NA
165,2022-06-14,04:30:00,73.2,11.81,1018,NA,0.209,0,248.2,NA
165,2022-06-14,05:00:00,74.7,11.69,1018,NA,3.062,0.001,197.7,NA
165,2022-06-14,05:30:00,75.6,11.66,1018,NA,14.1,0,125.1,NA
165,2022-06-14,06:00:00,76.2,11.65,1018,NA,41.81,0,140.9,NA
165,2022-06-14,06:30:00,74.9,11.85,1018,NA,84.2,0.024,176,NA
165,2022-06-14,07:00:00,71.5,12.5,1018,NA,144,0,147.5,NA
165,2022-06-14,07:30:00,68.62,13.06,1018,NA,190.8,0.01,219.5,NA
165,2022-06-14,08:00:00,62.28,13.72,1018,NA,257.5,0.114,152.6,NA
165,2022-06-14,08:30:00,57.48,14.25,1018,NA,272.9,0.144,169.6,NA
165,2022-06-14,09:00:00,53.5,14.81,1018,NA,402.2,0.328,179.1,NA
165,2022-06-14,09:30:00,53.65,15.17,1018,NA,417.7,0.183,153.9,NA
165,2022-06-14,10:00:00,54.42,15.42,1018,NA,463.6,0.207,165.1,NA
165,2022-06-14,10:30:00,53.1,15.74,1018,NA,581.3,0.131,166.7,NA
165,2022-06-14,11:00:00,49.88,16.27,1017,NA,592.7,0.212,171.8,NA
165,2022-06-14,11:30:00,51.91,16.19,1017,NA,486.9,0.279,180.4,NA
165,2022-06-14,12:00:00,51.85,16.11,1017,NA,514.8,0.242,163.9,NA
165,2022-06-14,12:30:00,50.35,16.63,1017,NA,688.9,0.215,176.1,NA
165,2022-06-14,13:00:00,51.07,16.89,1017,NA,417.8,0.253,190.1,NA
165,2022-06-14,13:30:00,52.91,16.86,1017,NA,631.4,0.15,173.2,NA
